name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
BM_tc_13r3s12o_np_np,1,3168355.004163459,ns
BM_tc_13r3s12o_np_np,1,3063634.008867666,ns
BM_tc_13r3s12o_np_np,1,3187698.0210654438,ns
BM_tc_13r3s12o_np_np,1,3046586.993150413,ns
BM_tc_13r3s12o_np_np,1,2931036.986410618,ns
BM_tc_13r3s12o_np_np,1,3044315.002625808,ns
BM_tc_13r3s12o_np_np,1,3043913.980945945,ns
BM_tc_13r3s12o_np_np,1,2987629.995914176,ns
BM_tc_13r3s12o_np_np,1,3000883.9967194945,ns
BM_tc_13r3s12o_np_np,1,2944244.013633579,ns
BM_tc_2r128s1o_np_np,1,50422.99744673073,ns
BM_tc_2r128s1o_np_np,1,50533.999456092715,ns
BM_tc_2r128s1o_np_np,1,49884.02361050248,ns
BM_tc_2r128s1o_np_np,1,50288.0138810724,ns
BM_tc_2r128s1o_np_np,1,50119.99746784568,ns
BM_tc_2r128s1o_np_np,1,49776.979722082615,ns
BM_tc_2r128s1o_np_np,1,50091.01005271077,ns
BM_tc_2r128s1o_np_np,1,49733.00383426249,ns
BM_tc_2r128s1o_np_np,1,50162.0233990252,ns
BM_tc_2r128s1o_np_np,1,49688.99884261191,ns
BM_tc_2r16s1o_np_np,1,7089.9841375648975,ns
BM_tc_2r16s1o_np_np,1,6688.991561532021,ns
BM_tc_2r16s1o_np_np,1,6491.98773317039,ns
BM_tc_2r16s1o_np_np,1,6575.020961463451,ns
BM_tc_2r16s1o_np_np,1,6412.010407075286,ns
BM_tc_2r16s1o_np_np,1,6387.010216712952,ns
BM_tc_2r16s1o_np_np,1,6414.0185713768005,ns
BM_tc_2r16s1o_np_np,1,6285.990821197629,ns
BM_tc_2r16s1o_np_np,1,6218.004273250699,ns
BM_tc_2r16s1o_np_np,1,6192.014552652836,ns
BM_tc_2r256s1o_np_np,1,327468.00570748746,ns
BM_tc_2r256s1o_np_np,1,320196.00621424615,ns
BM_tc_2r256s1o_np_np,1,319105.9804521501,ns
BM_tc_2r256s1o_np_np,1,328374.9974798411,ns
BM_tc_2r256s1o_np_np,1,328532.97307156026,ns
BM_tc_2r256s1o_np_np,1,349047.0116958022,ns
BM_tc_2r256s1o_np_np,1,341723.99318777025,ns
BM_tc_2r256s1o_np_np,1,337498.0005901307,ns
BM_tc_2r256s1o_np_np,1,328352.0054537803,ns
BM_tc_2r256s1o_np_np,1,335921.0095368326,ns
BM_tc_2r2s1o_np_np,1,6272.981408983469,ns
BM_tc_2r2s1o_np_np,1,6381.0148276388645,ns
BM_tc_2r2s1o_np_np,1,6108.020897954702,ns
BM_tc_2r2s1o_np_np,1,6096.001015976071,ns
BM_tc_2r2s1o_np_np,1,14053.977793082595,ns
BM_tc_2r2s1o_np_np,1,6571.004632860422,ns
BM_tc_2r2s1o_np_np,1,6084.999768063426,ns
BM_tc_2r2s1o_np_np,1,6760.99443808198,ns
BM_tc_2r2s1o_np_np,1,6161.979399621487,ns
BM_tc_2r2s1o_np_np,1,6086.018402129412,ns
BM_tc_2r32s1o_np_np,1,7711.001671850681,ns
BM_tc_2r32s1o_np_np,1,7678.027031943202,ns
BM_tc_2r32s1o_np_np,1,7487.018592655659,ns
BM_tc_2r32s1o_np_np,1,7469.003321602941,ns
BM_tc_2r32s1o_np_np,1,7478.9859354496,ns
BM_tc_2r32s1o_np_np,1,7569.9936132878065,ns
BM_tc_2r32s1o_np_np,1,7456.9834396243095,ns
BM_tc_2r32s1o_np_np,1,7574.009941890836,ns
BM_tc_2r32s1o_np_np,1,7515.0164775550365,ns
BM_tc_2r32s1o_np_np,1,7557.9737313091755,ns
BM_tc_2r4s1o_np_np,1,6317.015504464507,ns
BM_tc_2r4s1o_np_np,1,6300.979293882847,ns
BM_tc_2r4s1o_np_np,1,6143.003702163696,ns
BM_tc_2r4s1o_np_np,1,6063.986802473664,ns
BM_tc_2r4s1o_np_np,1,6008.020136505365,ns
BM_tc_2r4s1o_np_np,1,9729.003068059683,ns
BM_tc_2r4s1o_np_np,1,6196.991307660937,ns
BM_tc_2r4s1o_np_np,1,5929.992767050862,ns
BM_tc_2r4s1o_np_np,1,5978.014087304473,ns
BM_tc_2r4s1o_np_np,1,6046.000635251403,ns
BM_tc_2r64s1o_np_np,1,23154.017981141806,ns
BM_tc_2r64s1o_np_np,1,23278.98982912302,ns
BM_tc_2r64s1o_np_np,1,23223.02316315472,ns
BM_tc_2r64s1o_np_np,1,23140.019038692117,ns
BM_tc_2r64s1o_np_np,1,23265.019990503788,ns
BM_tc_2r64s1o_np_np,1,23197.99386896193,ns
BM_tc_2r64s1o_np_np,1,23156.02614544332,ns
BM_tc_2r64s1o_np_np,1,26570.02187334001,ns
BM_tc_2r64s1o_np_np,1,23338.012397289276,ns
BM_tc_2r64s1o_np_np,1,23378.990590572357,ns
BM_tc_2r8s1o_np_np,1,6550.981197506189,ns
BM_tc_2r8s1o_np_np,1,6549.002137035131,ns
BM_tc_2r8s1o_np_np,1,6146.990926936269,ns
BM_tc_2r8s1o_np_np,1,6121.001206338406,ns
BM_tc_2r8s1o_np_np,1,6001.006113365293,ns
BM_tc_2r8s1o_np_np,1,6012.996891513467,ns
BM_tc_2r8s1o_np_np,1,6050.977390259504,ns
BM_tc_2r8s1o_np_np,1,5922.9787439107895,ns
BM_tc_2r8s1o_np_np,1,5926.995072513819,ns
BM_tc_2r8s1o_np_np,1,5990.004865452647,ns
BM_tc_3r127s1o_np_np,1,1038482292.0022998,ns
BM_tc_3r127s1o_np_np,1,1038391723.0064981,ns
BM_tc_3r127s1o_np_np,1,1019827138.981782,ns
BM_tc_3r127s1o_np_np,1,708095892.0123521,ns
BM_tc_3r127s1o_np_np,1,713351340.9935404,ns
BM_tc_3r127s1o_np_np,1,713713056.9899454,ns
BM_tc_3r127s1o_np_np,1,714318827.9878814,ns
BM_tc_3r127s1o_np_np,1,717187717.0039806,ns
BM_tc_3r127s1o_np_np,1,788682735.9907329,ns
BM_tc_3r127s1o_np_np,1,1037985998.0021138,ns
BM_tc_3r16s1o_np_np,1,68652.00703032315,ns
BM_tc_3r16s1o_np_np,1,65558.00791829824,ns
BM_tc_3r16s1o_np_np,1,64858.992118388414,ns
BM_tc_3r16s1o_np_np,1,64597.98896685243,ns
BM_tc_3r16s1o_np_np,1,64627.99501605332,ns
BM_tc_3r16s1o_np_np,1,64499.006839469075,ns
BM_tc_3r16s1o_np_np,1,64463.005401194096,ns
BM_tc_3r16s1o_np_np,1,64423.01673814654,ns
BM_tc_3r16s1o_np_np,1,64558.000303804874,ns
BM_tc_3r16s1o_np_np,1,64295.01809179783,ns
BM_tc_3r32s1o_np_np,1,1321763.9934737235,ns
BM_tc_3r32s1o_np_np,1,1355485.9906435013,ns
BM_tc_3r32s1o_np_np,1,1319053.0007705092,ns
BM_tc_3r32s1o_np_np,1,1516015.0069277734,ns
